aviario,fb.pre_inicial,fb.inicial_1,fb.inicial_2,fb.crescimento,fb.abate,cap_silo,tipo_aviario,global,mort_inicial,cama,gmd,iep,mortalidade,salmonella,densidade,caaj,a01,a02,a03,a08,a09,a10,a11,c07,c08,d01,d02,d03,d04_bin,d05_bin,f15,h01,h02,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,x01,i01,f01,f02,f03,f04,f05,f06,c05,c06,c12,y03,y04,class_av,peso.7d,mult.7d,peso.14d,mult.14d,peso.21d,mult.21d,peso.28d,mult.28d,peso.35d,mult.35d,peso.42d,mult.42d,coef_correcao,fb.pre_inicial_ajustado,fb.inicial_1_ajustado,fb.inicial_2_ajustado,fb.crescimento_ajustado,fb.abate_ajustado
873,250,-1.653627154667619,-0.7848395253449988,0.5237237115171028,-0.37514816701482695,-1.2295147049953257,2,0,"0,75",12,69.5,331.0,8.88,"0,692307692",13,1.875,1,0,1,0,1,0,1,1,0,1,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.36746347390237993,-0.8924595012325512,-0.36746347390237993,-0.8924595012325512,-0.36746347390237993,-0.8924595012325512,-0.36746347390237993,-0.8924595012325512,-0.36746347390237993,-0.8924595012325512,-0.36746347390237993,-0.8924595012325512,1.1389728096676737,284.7432024169184,-1.8834363664945386,-0.8939108793204367,0.5965070671962168,-0.42728356182655514
559,260,-1.1702727745262977,-1.6329919589845747,0.29530708830499214,0.15387705747185612,-3.4470600930555544,1,0,"0,66",12,70.7,373.0,4.71,"0,384615385",13,1.72,0,1,0,1,0,1,0,0,1,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1,1,1,0,0,0,0,1,0.0,0,1,0,0,3,0.6592176502996738,0.9037768788214982,0.6592176502996738,0.9037768788214982,0.6592176502996738,0.9037768788214982,0.6592176502996738,0.9037768788214982,0.6592176502996738,0.9037768788214982,0.6592176502996738,0.9037768788214982,1.0107238605898123,262.7882037533512,-1.1828226166123708,-1.6505039370970098,0.2984739203511583,0.15552721358415486
1054,250,0.40062896093299566,-0.1251654102919954,-0.5041510929373952,0.6829022819585392,-0.34249654977123434,2,0,"0,65",7,75.7,414.0,5.57,"0,307692308",13,1.696,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,4,-0.043248382049099796,-0.2584937200370052,-0.043248382049099796,-0.2584937200370052,-0.043248382049099796,-0.2584937200370052,-0.043248382049099796,-0.2584937200370052,-0.043248382049099796,-0.2584937200370052,-0.043248382049099796,-0.2584937200370052,0.9106280193236715,227.65700483091788,0.36482395717811444,-0.11397912966203447,-0.4590941112014445,0.62186995241152
950,250,0.521467555968326,0.7229870233475805,-1.0180884951646443,-0.37514816701482695,0.5445216054528571,2,0,"1,145","10,5",68.15,369.0,5.595,"0,666666667","13,5",1.728,1,0,1,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,1,0,0,0,4,-2.204682327737634,-1.5264252824280973,-2.204682327737634,-1.5264252824280973,-2.204682327737634,-1.5264252824280973,-2.204682327737634,-1.5264252824280973,-2.204682327737634,-1.5264252824280973,-2.204682327737634,-1.5264252824280973,1.021680216802168,255.42005420054198,0.5327730856370159,0.73866153875891,-1.0401608744636066,-0.3832814606086443
1065,230,-2.0161429397736095,0.44026954546772185,-0.6183594045434506,0.3743042343413074,-0.34249654977123434,2,0,"1,62",16,74.2,387.0,6.41,"0,538461538",13,1.718,1,0,1,0,1,1,0,0,1,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0.0,1,0,0,0,6,-0.6376427171134467,-1.3943490780123569,-0.6376427171134467,-1.3943490780123569,-0.6376427171134467,-1.3943490780123569,-0.6376427171134467,-1.3943490780123569,-0.6376427171134467,-1.3943490780123569,-0.6376427171134467,-1.3943490780123569,0.9741602067183462,224.05684754521963,-1.9640462229835938,0.42889307142462824,-0.6023811253562813,0.3646322903014803
993,250,1.2464991261803076,0.44026954546772185,0.6950361789261859,0.19796249284574638,1.4315397606769484,2,0,"0,6",11,70.6,364.0,7.78,"0,538461538",13,1.775,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-1.1239653548933668,-0.575476610634776,-1.1239653548933668,-0.575476610634776,-1.1239653548933668,-0.575476610634776,-1.1239653548933668,-0.575476610634776,-1.1239653548933668,-0.575476610634776,-1.1239653548933668,-0.575476610634776,1.0357142857142858,258.92857142857144,1.2910169521153187,0.4559934578058548,0.7198588996021211,0.20503258187595164
337,280,0.40062896093299566,-1.1617961625181437,-2.2172757670282253,-0.5514899085103879,0.10101252784081136,2,1,"1,265","16,5",73.45,387.0,6.33,"0,5",14,1.7175,1,0,0,0,1,1,0,0,1,1,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,5,-1.1239653548933668,-0.10000227473811756,-1.1239653548933668,-0.10000227473811756,-1.1239653548933668,-0.10000227473811756,-1.1239653548933668,-0.10000227473811756,-1.1239653548933668,-0.10000227473811756,-1.1239653548933668,-0.10000227473811756,0.9741602067183462,272.76485788113695,0.39027679139984334,-1.1317755898432562,-2.1599818195597957,-0.5372395232775614
995,250,-0.20356401424365567,-0.879078684638285,-0.3899427813313399,1.9172944724274663,1.4315397606769484,2,0,"0,54",11,70.6,377.0,6.7,"0,538461538",12,1.771,1,0,1,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.36746347390237993,-0.7603832968168107,-0.36746347390237993,-0.7603832968168107,-0.36746347390237993,-0.7603832968168107,-0.36746347390237993,-0.7603832968168107,-0.36746347390237993,-0.7603832968168107,-0.36746347390237993,-0.7603832968168107,1.0,250.0,-0.20356401424365567,-0.879078684638285,-0.3899427813313399,1.9172944724274663
785,260,0.521467555968326,0.7229870233475805,0.06689046509288145,1.6527818601841249,0.5445216054528571,2,1,"0,6",9,78.0,417.0,6.81,"0,153846154",9,1.733,1,0,1,0,1,1,0,0,1,1,0,0,0,0,6,1,0,1,0,0,0,0,0,1,1,0.0,1.0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,6,-0.7997502630400868,-0.41698516533588825,-0.7997502630400868,-0.41698516533588825,-0.7997502630400868,-0.41698516533588825,-0.7997502630400868,-0.41698516533588825,-0.7997502630400868,-0.41698516533588825,-0.7997502630400868,-0.41698516533588825,0.9040767386091128,235.05995203836932,0.4714466872903091,0.653635750124791,0.06047411352521896,1.4942416337875661
661,250,1.2464991261803076,1.005704501227439,-0.6754635603464783,-2.5794199357093395,0.10101252784081136,1,0,"0,685","11,5",69.6,346.0,8.785,"0,583333333",13,1.842,1,0,1,0,1,1,0,1,0,1,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,5,-0.42149932254459327,-1.2886881144797635,-0.42149932254459327,-1.2886881144797635,-0.42149932254459327,-1.2886881144797635,-0.42149932254459327,-1.2886881144797635,-0.42149932254459327,-1.2886881144797635,-0.42149932254459327,-1.2886881144797635,1.0895953757225434,272.39884393063585,1.3581796837282543,1.0958109738807646,-0.7359819718226078,-2.8105240339954363
338,260,0.7631447460389864,0.7229870233475805,-1.5320258973918932,-0.24289186089315618,0.5445216054528571,2,0,"0,96",16,72.2,368.0,5.7,"0,692307692",14,1.783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,4,0.7132534989418872,-0.04717179297182323,0.7132534989418872,-0.04717179297182323,0.7132534989418872,-0.04717179297182323,0.7132534989418872,-0.04717179297182323,0.7132534989418872,-0.04717179297182323,0.7132534989418872,-0.04717179297182323,1.0244565217391304,266.3586956521739,0.781808612110592,0.7406687712011897,-1.5694939220563688,-0.2488321509693475
1091,260,-0.32440260927898595,1.005704501227439,0.5808278673201305,0.3302187989674171,0.5445216054528571,3,1,"0,73","17,5",68.65,377.0,6.305,"0,583333333",13,1.7475,1,0,0,0,1,1,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,4,-0.043248382049099796,2.3830303682777676,-0.043248382049099796,2.3830303682777676,-0.043248382049099796,2.3830303682777676,-0.043248382049099796,2.3830303682777676,-0.043248382049099796,2.3830303682777676,-0.043248382049099796,2.3830303682777676,1.0,260.0,-0.32440260927898595,1.005704501227439,0.5808278673201305,0.3302187989674171
412,260,1.6090149112862984,1.5711394569871562,0.06689046509288145,-1.8740529697270956,0.10101252784081136,1,0,"0,92",7,69.7,377.0,6.35,"0,846153846",13,1.741,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,1,-0.09728423069131314,-1.3151033553629152,-0.09728423069131314,-1.3151033553629152,-0.09728423069131314,-1.3151033553629152,-0.09728423069131314,-1.3151033553629152,-0.09728423069131314,-1.3151033553629152,-0.09728423069131314,-1.3151033553629152,1.0,260.0,1.6090149112862984,1.5711394569871562,0.06689046509288145,-1.8740529697270956
1055,240,-0.5660797993496465,-0.7848395253449988,-0.2186303139222569,-0.19880642551926592,-0.34249654977123434,2,0,"0,9",7,71.9,406.0,5.35,"0,538461538",13,1.684,1,0,0,0,1,1,0,1,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,4,0.22693086116196698,-0.8660442603494041,0.22693086116196698,-0.8660442603494041,0.22693086116196698,-0.8660442603494041,0.22693086116196698,-0.8660442603494041,0.22693086116196698,-0.8660442603494041,0.22693086116196698,-0.8660442603494041,0.9285714285714286,222.85714285714286,-0.5256455279675288,-0.7287795592489275,-0.20301386292780998,-0.18460596655360406
976,240,0.40062896093299566,2.702009368506591,-0.7325677161495059,0.5947314112107587,1.4315397606769484,2,0,"0,56",11,70.2,353.0,8.13,"0,692307692",12,1.844,1,0,0,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,1,0,0,0,3,0.7132534989418872,0.6660397108731643,0.7132534989418872,0.6660397108731643,0.7132534989418872,0.6660397108731643,0.7132534989418872,0.6660397108731643,0.7132534989418872,0.6660397108731643,0.7132534989418872,0.6660397108731643,1.0679886685552409,256.3172804532578,0.42786719057149963,2.885715387895141,-0.7823740197970644,0.6351664080069577
340,270,1.6090149112862984,0.2517912268811494,-0.3328386255283122,-0.6396607792581684,0.10101252784081136,2,0,"1,485","7,5",72.25,380.0,6.22,"0,642857143",13,1.7165,1,0,1,1,0,1,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,1,1,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-0.09728423069131314,0.8773616379383463,-0.09728423069131314,0.8773616379383463,-0.09728423069131314,0.8773616379383463,-0.09728423069131314,0.8773616379383463,-0.09728423069131314,0.8773616379383463,-0.09728423069131314,0.8773616379383463,0.9921052631578947,267.86842105263156,1.5963121619866696,0.2498034014057719,-0.3302109521688782,-0.6346108257377092
975,250,0.27979036589766537,2.3250527313334457,0.3524112441080198,0.19796249284574638,1.4315397606769484,2,0,"0,61",11,71.6,372.0,7.63,"0,384615385",12,1.778,1,0,1,0,1,0,1,0,1,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,0.22693086116196698,-0.020756552088676064,0.22693086116196698,-0.020756552088676064,0.22693086116196698,-0.020756552088676064,0.22693086116196698,-0.020756552088676064,0.22693086116196698,-0.020756552088676064,0.22693086116196698,-0.020756552088676064,1.0134408602150538,253.36021505376343,0.28355098909521465,2.3563034400879275,0.3571479543782889,0.20062327903990965
1056,240,-0.20356401424365567,-0.9733178439315713,-0.5041510929373952,-0.19880642551926592,-0.34249654977123434,2,0,"0,75",7,73.9,399.0,7.23,"0,692307692",13,1.726,1,0,0,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,0.6592176502996738,-0.17924799738755906,0.6592176502996738,-0.17924799738755906,0.6592176502996738,-0.17924799738755906,0.6592176502996738,-0.17924799738755906,0.6592176502996738,-0.17924799738755906,0.6592176502996738,-0.17924799738755906,0.9448621553884712,226.7669172932331,-0.19233993325778995,-0.919651195895244,-0.4763532883142807,-0.18784466772121117
977,230,0.521467555968326,-0.5963612067584264,0.3524112441080198,-1.3009423098665223,1.4315397606769484,2,0,"0,61",11,72.5,359.0,9.58,"0,538461538",12,1.859,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,1,0,0,0,2,-0.09728423069131314,-0.6811375741673693,-0.09728423069131314,-0.6811375741673693,-0.09728423069131314,-0.6811375741673693,-0.09728423069131314,-0.6811375741673693,-0.09728423069131314,-0.6811375741673693,-0.09728423069131314,-0.6811375741673693,1.0501392757660166,241.53203342618383,0.5476135615600526,-0.6262623257602417,0.3700808886593968,-1.3661706150965984
345,260,-0.6869183943849767,-0.6906003660517126,1.0947652695473795,1.6527818601841249,-0.5642510885772573,1,0,"1,35","6,5",72.45,381.5,7.0,"0,25",13,1.754,0,1,0,1,0,1,0,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.36746347390237993,0.005658688794471101,-0.36746347390237993,0.005658688794471101,-0.36746347390237993,0.005658688794471101,-0.36746347390237993,0.005658688794471101,-0.36746347390237993,0.005658688794471101,-0.36746347390237993,0.005658688794471101,0.9882044560943644,256.93315858453474,-0.67881581830442,-0.6824543591127016,1.0818519177440684,1.6332863991858848
996,250,-0.4452412043143162,2.1365744127468735,-0.16152615811922924,2.0936362139230273,1.4315397606769484,2,0,"0,51",11,71.0,355.0,8.39,"0,769230769",12,1.792,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.6376427171134467,-0.6283070924010702,-0.6376427171134467,-0.6283070924010702,-0.6376427171134467,-0.6283070924010702,-0.6376427171134467,-0.6283070924010702,-0.6376427171134467,-0.6283070924010702,-0.6376427171134467,-0.6283070924010702,1.0619718309859154,265.49295774647885,-0.4728336169760484,2.268981841142454,-0.17153622988999837,2.223382683518257
481,270,1.004821936109647,0.7229870233475805,-2.10306745542217,-0.6396607792581684,-1.6730237826073715,1,0,"0,51",44,72.1,387.0,7.0,"0,333333333",12,1.827,0,1,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,2,-0.36746347390237993,0.48113302469113417,-0.36746347390237993,0.48113302469113417,-0.36746347390237993,0.48113302469113417,-0.36746347390237993,0.48113302469113417,-0.36746347390237993,0.48113302469113417,-0.36746347390237993,0.48113302469113417,0.9741602067183462,263.0232558139535,0.9788575449957028,0.7043051881189608,-2.0487246271166875,-0.6231320769517558
1086,250,0.038113175827004867,1.2884219791072977,0.9805569579413241,0.5506459758368684,1.4315397606769484,2,0,"0,72",22,70.8,381.0,5.77,"0,307692308",13,1.768,1,0,0,0,1,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,1,0,1,0,0,0,1,0.0,1,0,0,0,3,0.4430742557308204,-0.1528327565044119,0.4430742557308204,-0.1528327565044119,0.4430742557308204,-0.1528327565044119,0.4430742557308204,-0.1528327565044119,0.4430742557308204,-0.1528327565044119,0.4430742557308204,-0.1528327565044119,0.989501312335958,247.3753280839895,0.037713037498112424,1.2748952391691633,0.970262396703095,0.5448649157230955
994,250,1.1256605311449772,-0.5021220474651402,0.1810987766989368,0.0657061867240756,1.4315397606769484,2,0,"0,5",11,72.3,391.0,6.62,"0,461538462",12,1.719,1,0,1,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,0.49711010437303377,-0.5490613697516288,0.49711010437303377,-0.5490613697516288,0.49711010437303377,-0.5490613697516288,0.49711010437303377,-0.5490613697516288,0.49711010437303377,-0.5490613697516288,0.49711010437303377,-0.5490613697516288,0.9641943734015346,241.04859335038364,1.08535555049017,-0.4841432529267465,0.1746144215230158,0.0633535355370243
347,260,1.7298535063216285,-0.3136437288785678,0.06689046509288145,-1.3450277452404125,0.3227670666468342,1,0,"0,935","22,5",69.6,363.5,7.36,"0,333333333",13,1.7915,1,0,1,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,3,0.38903840708860704,0.11131965232706445,0.38903840708860704,0.11131965232706445,0.38903840708860704,0.11131965232706445,0.38903840708860704,0.11131965232706445,0.38903840708860704,0.11131965232706445,0.38903840708860704,0.11131965232706445,1.0371389270976616,269.656121045392,1.7940984095825419,-0.32529212046002765,0.06937470519949465,-1.3949806326152283
974,230,1.004821936109647,-1.821470277571147,0.40951539991104746,-0.022464684023704905,1.4315397606769484,2,0,"0,81",11,70.0,361.0,8.38,"0,538461538",12,1.812,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.09728423069131314,0.005658688794471101,-0.09728423069131314,0.005658688794471101,-0.09728423069131314,0.005658688794471101,-0.09728423069131314,0.005658688794471101,-0.09728423069131314,0.005658688794471101,-0.09728423069131314,0.005658688794471101,1.0443213296398892,240.1939058171745,1.0493569803693545,-1.9022002621726384,0.42766566694311603,-0.023460348689575482
421,260,2.0923692914276195,-0.030926250998709194,1.0376611137443519,-1.433198615988193,-1.007760166189303,1,0,"0,58",12,69.3,364.0,6.72,"0,384615385",13,1.851,0,1,1,0,1,1,0,1,0,1,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,0.6051818016574605,-0.2584937200370052,0.6051818016574605,-0.2584937200370052,0.6051818016574605,-0.2584937200370052,0.6051818016574605,-0.2584937200370052,0.6051818016574605,-0.2584937200370052,0.6051818016574605,-0.2584937200370052,1.0357142857142858,269.28571428571433,2.167096766121463,-0.03203075996294881,1.0747204392352216,-1.4843842808449144
348,270,1.004821936109647,-0.879078684638285,-0.9038801835585889,-0.5514899085103879,0.3227670666468342,2,0,"1,14",9,70.0,368.0,7.59,"0,076923077",13,1.751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,3,0.010787466593113559,0.5867939882237228,0.010787466593113559,0.5867939882237228,0.010787466593113559,0.5867939882237228,0.010787466593113559,0.5867939882237228,0.010787466593113559,0.5867939882237228,0.010787466593113559,0.5867939882237228,1.0244565217391304,276.6032608695652,1.0293963856340678,-0.9005778915995474,-0.9259859489173586,-0.5649774334467833
1057,280,0.521467555968326,-0.5021220474651402,-0.7325677161495059,-0.11063555477148541,-2.1165328602194173,2,1,"1,61",7,67.8,375.0,5.82,"0,538461538",12,1.751,1,0,1,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-0.7997502630400868,-0.2849089609201524,-0.7997502630400868,-0.2849089609201524,-0.7997502630400868,-0.2849089609201524,-0.7997502630400868,-0.2849089609201524,-0.7997502630400868,-0.2849089609201524,-0.7997502630400868,-0.2849089609201524,1.0053333333333334,281.49333333333334,0.5242487162668237,-0.5048000317182877,-0.73647474396897,-0.11122561106360002
350,280,-0.20356401424365567,-0.1251654102919954,-0.04731784651317389,-1.6977112282315345,0.10101252784081136,2,0,"1,22",21,67.7,357.0,5.51,"0,230769231",13,1.746,1,0,0,0,1,0,1,1,0,0,1,0,1,0,6,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.36746347390237993,-0.9452899829988456,-0.36746347390237993,-0.9452899829988456,-0.36746347390237993,-0.9452899829988456,-0.36746347390237993,-0.9452899829988456,-0.36746347390237993,-0.9452899829988456,-0.36746347390237993,-0.9452899829988456,1.0560224089635855,295.6862745098039,-0.2149681606998829,-0.13217747809546854,-0.04996870626181108,-1.7928211009615924
542,300,-0.8077569894203069,-0.3136437288785678,-0.6754635603464783,1.5646109894363442,-1.4512692438013486,1,1,"0,79",10,75.8,414.0,5.38,"0,692307692",12,1.711,0,1,0,1,0,1,0,0,1,0,1,0,1,0,6,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,2,-1.3401087494622204,-0.5226461288684816,-1.3401087494622204,-0.5226461288684816,-1.3401087494622204,-0.5226461288684816,-1.3401087494622204,-0.5226461288684816,-1.3401087494622204,-0.5226461288684816,-1.3401087494622204,-0.5226461288684816,0.9106280193236715,273.18840579710144,-0.7355661473706661,-0.28561276760198084,-0.6150960440836288,1.424778606322468
832,240,0.6423061510036562,0.534508704761008,-0.2186303139222569,2.62266143840971,-0.34249654977123434,2,0,"0,65",17,74.3,394.0,7.44,"0,384615385",13,1.746,1,0,1,1,0,1,0,0,0,1,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,0.0,1.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,4,0.49711010437303377,0.6396244699900171,0.49711010437303377,0.6396244699900171,0.49711010437303377,0.6396244699900171,0.49711010437303377,0.6396244699900171,0.49711010437303377,0.6396244699900171,0.49711010437303377,0.6396244699900171,0.9568527918781726,229.64467005076142,0.6145924338283716,0.5114461464337564,-0.20919702626571282,2.509500919493555
351,260,0.6423061510036562,-0.2194045695852816,-0.3328386255283122,0.9474148942018807,0.10101252784081136,2,0,"0,9",6,70.2,369.0,7.62,"0,461538462",14,1.78,1,0,0,0,1,1,0,0,0,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,1,0,0.0,1,0,0,0,4,2.226257260923858,1.2735902511855632,2.226257260923858,1.2735902511855632,2.226257260923858,1.2735902511855632,2.226257260923858,1.2735902511855632,2.226257260923858,1.2735902511855632,2.226257260923858,1.2735902511855632,1.021680216802168,265.63685636856366,0.6562314876107814,-0.22416130822127683,-0.34005463908990163,0.9679550545097805
765,280,0.521467555968326,-0.5021220474651402,-0.7325677161495059,1.6086964248102344,-1.2295147049953257,1,1,"1,045",16,73.05,361.0,7.51,"0,083333333",13,1.8305,0,1,1,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,-0.5836068684712333,0.21698061585965311,-0.5836068684712333,0.21698061585965311,-0.5836068684712333,0.21698061585965311,-0.5836068684712333,0.21698061585965311,-0.5836068684712333,0.21698061585965311,-0.5836068684712333,0.21698061585965311,1.0443213296398892,292.409972299169,0.5445796914129055,-0.5243767642502988,-0.765036091380509,1.67999598934476
352,260,-0.20356401424365567,-0.7848395253449988,0.9805569579413241,1.1237566356974418,0.10101252784081136,2,0,"0,98",6,70.1,392.0,6.06,"0,384615385",14,1.718,1,0,0,0,1,1,0,0,1,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,4,0.8213251962263138,-0.04717179297182323,0.8213251962263138,-0.04717179297182323,0.8213251962263138,-0.04717179297182323,0.8213251962263138,-0.04717179297182323,0.8213251962263138,-0.04717179297182323,0.8213251962263138,-0.04717179297182323,0.9617346938775511,250.05102040816328,-0.19577457492310762,-0.7548074006506749,0.943035645775202,1.080755744025346
422,270,0.15895177086233514,0.534508704761008,0.23820293250196445,-0.9923442622492905,-1.2295147049953257,2,0,"0,88",12,67.2,368.0,6.58,"0,692307692",13,1.752,1,0,1,0,1,0,1,0,0,1,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,2,0.2809667098041803,0.21698061585965311,0.2809667098041803,0.21698061585965311,0.2809667098041803,0.21698061585965311,0.2809667098041803,0.21698061585965311,0.2809667098041803,0.21698061585965311,0.2809667098041803,0.21698061585965311,1.0244565217391304,276.6032608695652,0.16283917830190311,0.54758092851875,0.24402854769902335,-1.0166135512716916
